INPUT:audio	INPUT:image	OUTPUT:recording	OUTPUT:result_3d_question	OUTPUT:result_1st_question	OUTPUT:result_2nd_question	OUTPUT:result_4th_question	GOLDEN:result_3d_question	GOLDEN:result_1st_question	GOLDEN:result_2nd_question	GOLDEN:result_4th_question	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.4bed2b58-81d5-4ddd-bbf5-9d87c4677640	No	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4a8495e7d730e4af08f	00028f1722--661bd3e6495e7d730e4ae66d	00028f1722--661bd4a8495e7d730e4af08f	6cf33e427bb91382aca184e27098afdc	APPROVED	2024-04-14T13:05:44.672	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_0.8.mp4	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.5e0cb047-0e1c-4eb1-b7cf-ee0ccfc16a48	No	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4aca2c3420070518266	00028f1722--661bd3e6495e7d730e4ae651	00028f1722--661bd4aca2c3420070518266	e91724d5d076b3288e83b05b4372d2d8	APPROVED	2024-04-14T13:05:48.023	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_0.8.mp4	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.44a10a00-a850-4409-98c2-e4be6d0d2b14	No	Yes	Yes	Yes							https://platform.toloka.ai/task/42932002/00028f1722--661bd4bb729d87695a436aa9	00028f1722--661bd3e6495e7d730e4ae651	00028f1722--661bd4bb729d87695a436aa9	d81b5b6f753d11e4e81425105cbbbbd6	APPROVED	2024-04-14T13:06:03.599	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.0.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.1ba74156-ee06-4caa-8f49-a1062692878e	No	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4c7a2c34200705183bb	00028f1722--661bd3e6495e7d730e4ae6a7	00028f1722--661bd4c7a2c34200705183bb	15bbaad0a376db0de316f51b777b82d2	APPROVED	2024-04-14T13:06:15.532	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_0.8.mp4	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.5d0265c5-56ac-45ae-b37c-ecf98b30888c	No	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4cb495e7d730e4af41a	00028f1722--661bd3e6495e7d730e4ae651	00028f1722--661bd4cb495e7d730e4af41a	ce9e817fa64f987a0e8d3117490e924e	APPROVED	2024-04-14T13:06:19.669	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.558f76e3-4245-4c57-ab80-9f5f92287e07	No	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4d3a2c34200705184bb	00028f1722--661bd3e6495e7d730e4ae66d	00028f1722--661bd4d3a2c34200705184bb	2b97303bb6dc587988016e130c71bbb5	APPROVED	2024-04-14T13:06:27.713	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_0.8.mp4	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.2c2d0e10-29c7-4928-952f-34d20c720aa9	No	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4dba2c342007051852b	00028f1722--661bd3e6495e7d730e4ae651	00028f1722--661bd4dba2c342007051852b	30a48cf21b4d24393a7faa1ff6a42dd2	APPROVED	2024-04-14T13:06:35.902	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/5.png	eu.8fe2d54a-3985-450c-ad0b-1031b0c67782	Yes	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4e4495e7d730e4af581	00028f1722--661bd3e6495e7d730e4ae689	00028f1722--661bd4e4495e7d730e4af581	391ae9cfa95f38dc6943ad9bf9f74837	APPROVED	2024-04-14T13:06:44.634	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.75bff2f3-f0b1-4f41-b0d3-9dca5f965d8e	No	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4e7a2c3420070518629	00028f1722--661bd3e6495e7d730e4ae655	00028f1722--661bd4e7a2c3420070518629	cd9d912f90ebe39ba29217e93302e726	APPROVED	2024-04-14T13:06:47.245	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.1aff992f-29de-44b1-be2a-f12c3c6f4550	No	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4f1022ae877c359acb1	00028f1722--661bd3e6495e7d730e4ae655	00028f1722--661bd4f1022ae877c359acb1	3c16491f6215e17986c4741f6b98965f	APPROVED	2024-04-14T13:06:57.618	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.0.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.c157a8a9-8a25-4365-b8b3-38b081688380	No	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4f1495e7d730e4af638	00028f1722--661bd3e6495e7d730e4ae6a7	00028f1722--661bd4f1495e7d730e4af638	c7018d979a12e76f31dcd2d19aaccd1d	APPROVED	2024-04-14T13:06:57.823	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/5.png	eu.d43924fc-d386-4b5f-8bd0-afd44009ae06	Yes	Yes	Yes	Yes							https://platform.toloka.ai/task/42932002/00028f1722--661bd4f6022ae877c359ad0a	00028f1722--661bd3e6495e7d730e4ae689	00028f1722--661bd4f6022ae877c359ad0a	c0fc0469e16ae012f224617ff809e620	APPROVED	2024-04-14T13:07:02.491	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/4.png	eu.c5e0d914-9288-422a-874f-b7ba79348f0b	None of the above	No	No	None of the above							https://platform.toloka.ai/task/42932002/00028f1722--661bd4fe4638254fc8112f1b	00028f1722--661bd3e6495e7d730e4ae679	00028f1722--661bd4fe4638254fc8112f1b	e91724d5d076b3288e83b05b4372d2d8	APPROVED	2024-04-14T13:07:10.861	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/5.png	eu.5471f185-2106-4c3b-84f9-b2e7f82144f1	Yes	No	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd4ff022ae877c359adf8	00028f1722--661bd3e6495e7d730e4ae689	00028f1722--661bd4ff022ae877c359adf8	10cadc5e1ee36ed11d44f7acb7dfe1fd	APPROVED	2024-04-14T13:07:11.768	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.0.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.9f846b1a-9ed2-4b3c-93b0-ed732e57d80a	Yes	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd501a2c34200705187fd	00028f1722--661bd3e6495e7d730e4ae6a7	00028f1722--661bd501a2c34200705187fd	e0b0eb390031463fa8d395fc0de411f9	APPROVED	2024-04-14T13:07:13.966	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.35a0427a-6264-4c03-a9f5-6c72e8ac1a36	No	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd504495e7d730e4af754	00028f1722--661bd3e6495e7d730e4ae655	00028f1722--661bd504495e7d730e4af754	e673b16c2bcd1862266375c3aec3bf9f	APPROVED	2024-04-14T13:07:16.666	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.0.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.a8b8cce1-7901-46b7-abd9-a2ffb10ac90c	No	Yes	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd51a495e7d730e4af82b	00028f1722--661bd3e6495e7d730e4ae6a7	00028f1722--661bd51a495e7d730e4af82b	d81b5b6f753d11e4e81425105cbbbbd6	APPROVED	2024-04-14T13:07:38.152	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/1.png	eu.386dbab8-6b3b-4d35-9792-e89e5dfb7028	No	No	No	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd51c495e7d730e4af84a	00028f1722--661bd3e6495e7d730e4ae655	00028f1722--661bd51c495e7d730e4af84a	f954d7396ff702f94ae369d231064d5c	APPROVED	2024-04-14T13:07:40.663	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.5a08b0a6-ff50-4e15-ab16-b4421292e2c3	None of the above	No	No	None of the above							https://platform.toloka.ai/task/42932002/00028f1722--661bd523729d87695a437298	00028f1722--661bd3e6495e7d730e4ae66d	00028f1722--661bd523729d87695a437298	573e0047173faab18e91870dbcb2c4ba	APPROVED	2024-04-14T13:07:47.396	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextC_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/5.png	eu.a5816d7f-5aed-4b5b-a8a8-dac585f97965	Yes	No	Yes	No							https://platform.toloka.ai/task/42932002/00028f1722--661bd52a495e7d730e4af8f9	00028f1722--661bd3e6495e7d730e4ae689	00028f1722--661bd52a495e7d730e4af8f9	3f49855a80023fa4055898f5ec9f50da	APPROVED	2024-04-14T13:07:54.701	+	
